0
0,05
0,0666667
0,05
0,04
0,0333333
0,0428571
0,0375
0,0333333
0,03
0,0363636
0,05
0,0538462
0,0571429
0,06
0,06875
0,0823529
0,0777778
0,0736842
0,07
0,0761905
0,0727273
0,0695652
0,075
0,072
0,0730769
0,0703704
0,075
0,0793103
0,0833333
0,0870968
0,090625
0,0909091
0,0882353
0,0857143
0,0916667
0,0891892
0,0921053
0,0923077
0,0925
0,0902439
0,0928571
0,0930233
0,0954545
0,0955556
0,0956522
0,093617
0,09375
0,0938776
0,094
0,0960784
0,0942308
0,0943396
0,0944444
0,0945455
0,0964286
0,0982456
0,1
0,0983051
0,0966667
0,095082
0,0935484
0,0936508
0,0953125
0,0938462
0,0939394
0,0955224
0,0955882
0,0956522
0,0957143
0,0943662
0,0944444
0,0945205
0,0959459
0,0946667
0,0947368
0,0948052
0,0935897
0,0936709
0,09625
0,0962963
0,0963415
0,0963855
0,0952381
0,0941176
0,094186
0,0931034
0,0931818
0,0932584
0,0933333
0,0934066
0,0923913
0,0913978
0,0904255
0,0905263
0,0916667
0,0907216
0,0918367
0,0919192
0,091
0,0910891
0,0901961
0,0902913
0,0894231
0,0895238
0,0915094
0,0934579
0,0953704
0,0963303
0,0963636
0,0963964
0,0955357
0,0946903
0,0964912
0,0956522
0,0948276
0,0940171
0,0932203
0,092437
0,0925
0,092562
0,092623
0,0943089
0,0943548
0,0944
0,0936508
0,0937008
0,09375
0,0937984
0,0938462
0,0938931
0,094697
0,0969925
0,0962687
0,0955556
0,0948529
0,0941606
0,0949275
0,0942446
0,0935714
0,0943262
0,0943662
0,0951049
0,0958333
0,0951724
0,0945205
0,0945578
0,0959459
0,0966443
0,096
0,0953642
0,0953947
0,0947712
0,0948052
0,0954839
0,0955128
0,0961783
0,0955696
0,0949686
0,095625
0,0962733
0,095679
0,095092
0,0957317
0,0951515
0,0957831
0,0952096
0,0958333
0,095858
0,0958824
0,0959064
0,0953488
0,0953757
0,0954023
0,0954286
0,0960227
0,0960452
0,0960674
0,096648
0,0961111
0,0961326
0,0961538
0,0956284
0,0951087
0,0945946
0,0946237
0,0951872
0,0957447
0,0957672
0,0957895
0,0958115
0,0953125
0,0953368
0,0948454
0,0948718
0,094898
0,0954315
0,0949495
0,0944724
0,095
0,0945274
0,0945545
0,0945813
0,0946078
0,0941463
0,0936893
0,0932367
0,0932692
0,0933014
0,0928571
0,0933649
0,0933962
0,0934272
0,0929907
0,0930233
0,0939815
0,0935484
0,0931193
0,0926941
0,0927273
0,0923077
0,0918919
0,0914798
0,0915179
0,092
0,0924779
0,0920705
0,0929825
0,0943231
0,093913
0,0935065
0,0935345
0,0935622
0,0935897
0,093617
0,0936441
0,0932489
0,0932773
0,0933054
0,0941667
0,0941909
0,0942149
0,0946502
0,0942623
0,0946939
0,0947154
0,094332
0,0939516
0,0943775
0,094
0,0940239
0,0940476
0,0936759
0,0933071
0,0941176
0,0941406
0,0941634
0,0945736
0,0945946
0,0942308
0,094636
0,0946565
0,095057
0,0950758
0,094717
0,0947368
0,094382
0,0940299
0,0947955
0,0944444
0,0944649
0,0941176
0,0941392
0,0941606
0,0938182
0,0938406
0,0938628
0,0942446
0,0939068
0,0939286
0,0939502
0,0946809
0,095053
0,0950704
0,0954386
0,0958042
0,0961672
0,0961806
0,0958478
0,0958621
0,0958763
0,0958904
0,0959044
0,0955782
0,0955932
0,0962838
0,0959596
0,0959732
0,0956522
0,0956667
0,0953488
0,0950331
0,0950495
0,0947368
0,0944262
0,0944444
0,0944625
0,0944805
0,0941748
0,093871
0,0938907
0,0942308
0,0939297
0,0942675
0,0939683
0,0943038
0,0940063
0,0937107
0,0937304
0,09375
0,0934579
0,0934783
0,093808
0,0938272
0,0935385
0,093865
0,093578
0,0932927
0,0930091
0,0930303
0,0927492
0,0930723
0,0927928
0,092515
0,0925373
0,0922619
0,0919881
0,0920118
0,0920354
0,0917647
0,0917889
0,0915205
0,0912536
0,0915698
0,0915942
0,0916185
0,0919308
0,091954
0,0916905
0,0917143
0,091453
0,0911932
0,0909348
0,0909605
0,0907042
0,0907303
0,0904762
0,0905028
0,0902507
0,0902778
0,0900277
0,0903315
0,0900826
0,0903846
0,090411
0,0904372
0,0907357
0,0907609
0,0907859
0,0905405
0,0908356
0,0916667
0,0919571
0,0917112
0,092
0,0917553
0,0925729
0,0928571
0,092876
0,0934211
0,0937008
0,0939791
0,0942559
